amount_loan,duration,payments,status,balance,date_diff,type_credit,type_withdrawal,disp_disponent,disp_no_disponent
174048,48,3626,1,99459.7,432000.0,1,0,0,1
174048,48,3626,1,61759.7,2592000.0,0,1,0,1
174048,48,3626,1,67639.7,1814400.0,1,0,0,1
174048,48,3626,1,68097.6,259200.0,1,0,0,1
174048,48,3626,1,67900.4,0.0,1,0,0,1
174048,48,3626,1,91150.6,86400.0,1,0,0,1
174048,48,3626,1,61450.6,2592000.0,0,1,0,1
174048,48,3626,1,79909.6,864000.0,1,0,0,1
174048,48,3626,1,75709.6,432000.0,0,1,0,1
174048,48,3626,1,72109.6,345600.0,0,1,0,1
174048,48,3626,1,106941.6,864000.0,1,0,0,1
174048,48,3626,1,82741.6,345600.0,0,1,0,1
174048,48,3626,1,83021.2,864000.0,1,0,0,1
174048,48,3626,1,83364.2,0.0,1,0,0,1
174048,48,3626,1,83349.6,864000.0,0,1,0,1
174048,48,3626,1,80249.6,345600.0,0,1,0,1
174048,48,3626,1,52949.6,259200.0,0,1,0,1
174048,48,3626,1,102410.6,950400.0,1,0,0,1
174048,48,3626,1,127067.6,1468800.0,1,0,0,1
174048,48,3626,1,81867.6,1814400.0,0,1,0,1
174048,48,3626,1,82600.4,172800.0,1,0,0,1
174048,48,3626,1,82239.7,0.0,1,0,0,1
174048,48,3626,1,82585.8,172800.0,0,1,0,1
174048,48,3626,1,94972.8,345600.0,0,1,0,1
174048,48,3626,1,118972.8,345600.0,1,0,0,1
174048,48,3626,1,64672.8,259200.0,0,1,0,1
174048,48,3626,1,77938.8,604800.0,1,0,0,1
174048,48,3626,1,73938.8,1123200.0,0,1,0,1
174048,48,3626,1,82521.8,1468800.0,1,0,0,1
174048,48,3626,1,82798.3,259200.0,1,0,0,1
174048,48,3626,1,83124.1,0.0,1,0,0,1
174048,48,3626,1,123022.5,950400.0,0,1,0,1
174048,48,3626,1,123037.1,0.0,1,0,0,1
174048,48,3626,1,76222.5,0.0,0,1,0,1
174048,48,3626,1,117846.5,259200.0,1,0,0,1
174048,48,3626,1,75046.5,259200.0,0,1,0,1
174048,48,3626,1,54246.5,259200.0,0,1,0,1
174048,48,3626,1,51546.5,518400.0,0,1,0,1
174048,48,3626,1,51764.8,2332800.0,1,0,0,1
174048,48,3626,1,52006.1,0.0,1,0,0,1
174048,48,3626,1,51991.5,1555200.0,0,1,0,1
174048,48,3626,1,37891.5,86400.0,0,1,0,1
174048,48,3626,1,39791.5,518400.0,1,0,0,1
174048,48,3626,1,85565.5,172800.0,1,0,0,1
174048,48,3626,1,81965.5,1555200.0,0,1,0,1
174048,48,3626,1,82229.8,1987200.0,1,0,0,1
174048,48,3626,1,82538.9,0.0,1,0,0,1
174048,48,3626,1,82524.3,1036800.0,0,1,0,1
174048,48,3626,1,72524.3,345600.0,0,1,0,1
174048,48,3626,1,75324.3,0.0,0,1,0,1
174048,48,3626,1,56724.3,86400.0,0,1,0,1
174048,48,3626,1,78789.3,1468800.0,1,0,0,1
174048,48,3626,1,62085.3,0.0,1,0,0,1
174048,48,3626,1,79011.2,1209600.0,1,0,0,1
174048,48,3626,1,79266.0,0.0,1,0,0,1
174048,48,3626,1,79251.4,2246400.0,0,1,0,1
174048,48,3626,1,58851.4,345600.0,0,1,0,1
174048,48,3626,1,70240.4,518400.0,1,0,0,1
174048,48,3626,1,67840.4,432000.0,0,1,0,1
174048,48,3626,1,64940.4,172800.0,0,1,0,1
174048,48,3626,1,54140.4,172800.0,0,1,0,1
173016,36,4806,1,300.0,0.0,1,0,0,1
173016,36,4806,1,16256.0,2505600.0,1,0,0,1
173016,36,4806,1,19556.0,86400.0,1,0,0,1
173016,36,4806,1,19637.5,1296000.0,1,0,0,1
173016,36,4806,1,19598.0,0.0,1,0,0,1
173016,36,4806,1,29413.5,259200.0,1,0,0,1
173016,36,4806,1,48819.5,259200.0,1,0,0,1
173016,36,4806,1,38419.5,0.0,0,1,0,1
173016,36,4806,1,93528.5,1641600.0,1,0,0,1
173016,36,4806,1,83001.5,0.0,1,0,0,1
173016,36,4806,1,93689.0,432000.0,1,0,0,1
173016,36,4806,1,93897.9,0.0,1,0,0,1
173016,36,4806,1,88398.9,1296000.0,0,1,0,1
173016,36,4806,1,88428.9,0.0,0,1,0,1
173016,36,4806,1,116328.9,0.0,1,0,0,1
173016,36,4806,1,101367.9,432000.0,1,0,0,1
173016,36,4806,1,67167.9,1296000.0,0,1,0,1
173016,36,4806,1,115388.9,950400.0,1,0,0,1
173016,36,4806,1,52688.9,86400.0,0,1,0,1
173016,36,4806,1,48488.9,172800.0,0,1,0,1
173016,36,4806,1,33788.9,345600.0,0,1,0,1
173016,36,4806,1,34395.6,1296000.0,1,0,0,1
173016,36,4806,1,34118.5,0.0,1,0,0,1
173016,36,4806,1,34365.6,777600.0,0,1,0,1
173016,36,4806,1,61691.6,172800.0,1,0,0,1
173016,36,4806,1,57591.6,345600.0,0,1,0,1
173016,36,4806,1,45555.6,259200.0,0,1,0,1
173016,36,4806,1,37755.6,604800.0,0,1,0,1
173016,36,4806,1,37925.4,2419200.0,1,0,0,1
173016,36,4806,1,38095.3,0.0,1,0,0,1
173016,36,4806,1,38065.3,1382400.0,0,1,0,1
173016,36,4806,1,33865.3,259200.0,0,1,0,1
173016,36,4806,1,30265.3,691200.0,0,1,0,1
173016,36,4806,1,18865.3,86400.0,0,1,0,1
173016,36,4806,1,24665.3,1209600.0,1,0,0,1
173016,36,4806,1,54822.3,172800.0,1,0,0,1
173016,36,4806,1,52398.3,345600.0,0,1,0,1
173016,36,4806,1,52573.2,1296000.0,1,0,0,1
173016,36,4806,1,52750.2,0.0,1,0,0,1
173016,36,4806,1,52720.2,1296000.0,0,1,0,1
173016,36,4806,1,83520.2,259200.0,1,0,0,1
173016,36,4806,1,76020.2,259200.0,0,1,0,1
173016,36,4806,1,68220.2,0.0,0,1,0,1
173016,36,4806,1,107654.2,604800.0,1,0,0,1
173016,36,4806,1,90846.2,777600.0,0,1,0,1
173016,36,4806,1,92346.2,0.0,0,1,0,1
173016,36,4806,1,114446.2,172800.0,1,0,0,1
173016,36,4806,1,58328.2,86400.0,0,1,0,1
173016,36,4806,1,86328.2,0.0,0,1,0,1
173016,36,4806,1,123928.2,86400.0,1,0,0,1
173016,36,4806,1,53728.2,604800.0,0,1,0,1
173016,36,4806,1,89604.2,950400.0,1,0,0,1
173016,36,4806,1,81804.2,432000.0,0,1,0,1
173016,36,4806,1,77304.2,86400.0,0,1,0,1
173016,36,4806,1,49404.2,0.0,0,1,0,1
173016,36,4806,1,56004.2,0.0,0,1,0,1
173016,36,4806,1,49668.3,604800.0,1,0,0,1
173016,36,4806,1,49985.2,0.0,1,0,0,1
173016,36,4806,1,49955.2,432000.0,0,1,0,1
173016,36,4806,1,55368.2,259200.0,1,0,0,1
173016,36,4806,1,43068.2,432000.0,0,1,0,1
173016,36,4806,1,37068.2,604800.0,0,1,0,1
173016,36,4806,1,76389.2,1382400.0,1,0,0,1
173016,36,4806,1,70489.2,604800.0,0,1,0,1
173016,36,4806,1,70893.6,864000.0,1,0,0,1
173016,36,4806,1,70705.4,0.0,1,0,0,1
173016,36,4806,1,70863.6,864000.0,0,1,0,1
173016,36,4806,1,65563.6,172800.0,0,1,0,1
173016,36,4806,1,53693.6,950400.0,0,1,0,1
173016,36,4806,1,38693.6,0.0,0,1,0,1
173016,36,4806,1,32950.6,691200.0,0,1,0,1
173016,36,4806,1,51250.6,2073600.0,1,0,0,1
173016,36,4806,1,51485.6,604800.0,1,0,0,1
173016,36,4806,1,51704.6,0.0,1,0,0,1
173016,36,4806,1,51674.6,864000.0,0,1,0,1
173016,36,4806,1,69361.6,777600.0,1,0,0,1
173016,36,4806,1,64661.6,777600.0,0,1,0,1
173016,36,4806,1,47661.6,259200.0,0,1,0,1
173016,36,4806,1,92614.6,345600.0,1,0,0,1
173016,36,4806,1,70664.6,0.0,1,0,0,1
173016,36,4806,1,109885.6,86400.0,1,0,0,1
173016,36,4806,1,55285.6,172800.0,0,1,0,1
173016,36,4806,1,69590.6,518400.0,1,0,0,1
173016,36,4806,1,65837.6,1123200.0,0,1,0,1
173016,36,4806,1,66087.3,864000.0,1,0,0,1
173016,36,4806,1,66380.6,0.0,1,0,0,1
173016,36,4806,1,66350.6,259200.0,0,1,0,1
173016,36,4806,1,116119.6,777600.0,1,0,0,1
173016,36,4806,1,58219.6,777600.0,0,1,0,1
173016,36,4806,1,47019.6,259200.0,0,1,0,1
173016,36,4806,1,41819.6,259200.0,0,1,0,1
173016,36,4806,1,87696.6,1209600.0,1,0,0,1
173016,36,4806,1,113931.6,259200.0,1,0,0,1
173016,36,4806,1,88331.6,950400.0,0,1,0,1
288360,60,4806,1,800.0,0.0,1,0,0,1
288360,60,4806,1,11300.0,2592000.0,1,0,0,1
288360,60,4806,1,37358.0,1468800.0,1,0,0,1
288360,60,4806,1,31358.0,0.0,0,1,0,1
288360,60,4806,1,31366.7,1296000.0,1,0,0,1
288360,60,4806,1,31379.8,0.0,1,0,0,1
288360,60,4806,1,58495.8,864000.0,1,0,0,1
288360,60,4806,1,43295.8,2592000.0,0,1,0,1
288360,60,4806,1,43313.2,1814400.0,1,0,0,1
288360,60,4806,1,43450.3,0.0,1,0,0,1
76680,24,3195,1,1000.0,0.0,1,0,1,0
76680,24,3195,1,34169.0,0.0,0,1,1,0
76680,24,3195,1,39369.0,2592000.0,1,0,1,0
76680,24,3195,1,34361.4,1641600.0,1,0,1,0
76680,24,3195,1,34260.8,0.0,1,0,1,0
76680,24,3195,1,27161.4,2592000.0,0,1,1,0
76680,24,3195,1,65530.4,1036800.0,1,0,1,0
76680,24,3195,1,65694.0,1555200.0,1,0,1,0
76680,24,3195,1,65918.9,0.0,1,0,1,0
76680,24,3195,1,46118.9,2592000.0,0,1,1,0
76680,24,3195,1,103672.9,1036800.0,1,0,1,0
76680,24,3195,1,104311.8,1641600.0,1,0,1,0
76680,24,3195,1,104047.7,0.0,1,0,1,0
76680,24,3195,1,65611.8,2592000.0,0,1,1,0
76680,24,3195,1,103980.8,1036800.0,1,0,1,0
76680,24,3195,1,104245.0,1641600.0,1,0,1,0
76680,24,3195,1,104676.1,0.0,1,0,1,0
76680,24,3195,1,66176.1,2592000.0,0,1,1,0
76680,24,3195,1,104545.1,1036800.0,1,0,1,0
76680,24,3195,1,97375.1,432000.0,0,1,1,0
76680,24,3195,1,93975.1,604800.0,0,1,1,0
76680,24,3195,1,94615.6,1382400.0,1,0,1,0
76680,24,3195,1,94387.0,0.0,1,0,1,0
76680,24,3195,1,94601.0,604800.0,0,1,1,0
76680,24,3195,1,89118.0,691200.0,0,1,1,0
76680,24,3195,1,58118.0,259200.0,0,1,1,0
76680,24,3195,1,96487.0,1036800.0,1,0,1,0
76680,24,3195,1,89317.0,259200.0,0,1,1,0
76680,24,3195,1,86717.0,86400.0,0,1,1,0
76680,24,3195,1,86946.5,1641600.0,1,0,1,0
76680,24,3195,1,87313.4,0.0,1,0,1,0
76680,24,3195,1,87298.8,1382400.0,0,1,1,0
76680,24,3195,1,84898.8,172800.0,0,1,1,0
76680,24,3195,1,79415.8,518400.0,0,1,1,0
76680,24,3195,1,50715.8,172800.0,0,1,1,0
76680,24,3195,1,89084.8,1036800.0,1,0,1,0
76680,24,3195,1,81914.8,345600.0,0,1,1,0
76680,24,3195,1,75014.8,518400.0,0,1,1,0
76680,24,3195,1,66452.8,604800.0,0,1,1,0
76680,24,3195,1,66678.7,1555200.0,1,0,1,0
76680,24,3195,1,66997.5,0.0,1,0,1,0
76680,24,3195,1,66982.9,259200.0,0,1,1,0
76680,24,3195,1,64182.9,432000.0,0,1,1,0
76680,24,3195,1,50082.9,86400.0,0,1,1,0
76680,24,3195,1,44599.9,172800.0,0,1,1,0
76680,24,3195,1,33099.9,172800.0,0,1,1,0
76680,24,3195,1,71468.9,1036800.0,1,0,1,0
76680,24,3195,1,64298.9,345600.0,0,1,1,0
76680,24,3195,1,51733.9,1036800.0,0,1,1,0
76680,24,3195,1,51927.7,1641600.0,1,0,1,0
76680,24,3195,1,52165.6,0.0,1,0,1,0
76680,24,3195,1,52151.0,432000.0,0,1,1,0
76680,24,3195,1,47289.0,345600.0,0,1,1,0
76680,24,3195,1,40689.0,172800.0,0,1,1,0
76680,24,3195,1,35206.0,172800.0,0,1,1,0
76680,24,3195,1,31806.0,86400.0,0,1,1,0
76680,24,3195,1,28406.0,172800.0,0,1,1,0
76680,24,3195,1,85960.0,1036800.0,1,0,1,0
76680,24,3195,1,78790.0,259200.0,0,1,1,0
76680,24,3195,1,79315.4,1555200.0,1,0,1,0
76680,24,3195,1,79058.1,0.0,1,0,1,0
76680,24,3195,1,79300.8,1382400.0,0,1,1,0
76680,24,3195,1,73817.8,691200.0,0,1,1,0
76680,24,3195,1,51617.8,86400.0,0,1,1,0
76680,24,3195,1,48717.8,0.0,0,1,1,0
76680,24,3195,1,87086.8,1036800.0,1,0,1,0
76680,24,3195,1,79916.8,432000.0,0,1,1,0
76680,24,3195,1,57230.8,518400.0,0,1,1,0
76680,24,3195,1,57694.1,1641600.0,1,0,1,0
76680,24,3195,1,57507.8,0.0,1,0,1,0
76680,24,3195,1,57679.5,950400.0,0,1,1,0
76680,24,3195,1,48996.5,691200.0,0,1,1,0
76680,24,3195,1,52196.5,0.0,0,1,1,0
76680,24,3195,1,40796.5,0.0,0,1,1,0
76680,24,3195,1,79165.5,1036800.0,1,0,1,0
76680,24,3195,1,71995.5,518400.0,0,1,1,0
76680,24,3195,1,72461.0,1641600.0,1,0,1,0
76680,24,3195,1,72258.2,0.0,1,0,1,0
76680,24,3195,1,72446.4,1468800.0,0,1,1,0
76680,24,3195,1,69446.4,345600.0,0,1,1,0
76680,24,3195,1,46546.4,259200.0,0,1,1,0
76680,24,3195,1,41063.4,86400.0,0,1,1,0
76680,24,3195,1,79432.4,1036800.0,1,0,1,0
76680,24,3195,1,72262.4,518400.0,0,1,1,0
76680,24,3195,1,72748.9,1555200.0,1,0,1,0
76680,24,3195,1,72534.8,0.0,1,0,1,0
76680,24,3195,1,72734.3,1382400.0,0,1,1,0
76680,24,3195,1,51034.3,604800.0,0,1,1,0
76680,24,3195,1,47234.3,86400.0,0,1,1,0
76680,24,3195,1,41751.3,0.0,0,1,1,0
76680,24,3195,1,73115.3,345600.0,0,1,1,0
76680,24,3195,1,80120.3,1036800.0,1,0,1,0
76680,24,3195,1,65945.3,172800.0,0,1,1,0
76680,24,3195,1,53225.3,259200.0,0,1,1,0
76680,24,3195,1,53463.7,1641600.0,1,0,1,0
76680,24,3195,1,53699.2,0.0,1,0,1,0
76680,24,3195,1,53684.6,1209600.0,0,1,1,0
76680,24,3195,1,49784.6,172800.0,0,1,1,0
76680,24,3195,1,38284.6,345600.0,0,1,1,0
76680,24,3195,1,32801.6,172800.0,0,1,1,0
76680,24,3195,1,71170.6,1036800.0,1,0,1,0
76680,24,3195,1,64000.6,518400.0,0,1,1,0
76680,24,3195,1,59709.6,172800.0,0,1,1,0
76680,24,3195,1,59925.7,1555200.0,1,0,1,0
76680,24,3195,1,60141.9,0.0,1,0,1,0
76680,24,3195,1,60127.3,1209600.0,0,1,1,0
76680,24,3195,1,47727.3,518400.0,0,1,1,0
76680,24,3195,1,45027.3,172800.0,0,1,1,0
76680,24,3195,1,39544.3,0.0,0,1,1,0
76680,24,3195,1,97098.3,1036800.0,1,0,1,0
76680,24,3195,1,89928.3,518400.0,0,1,1,0
76680,24,3195,1,86928.3,777600.0,0,1,1,0
76680,24,3195,1,87528.5,1641600.0,1,0,1,0
76680,24,3195,1,87234.8,0.0,1,0,1,0
76680,24,3195,1,87513.9,691200.0,0,1,1,0
76680,24,3195,1,62313.9,432000.0,0,1,1,0
76680,24,3195,1,54813.9,0.0,0,1,1,0
76680,24,3195,1,51413.9,172800.0,0,1,1,0
76680,24,3195,1,40530.9,86400.0,0,1,1,0
76680,24,3195,1,34830.9,0.0,0,1,1,0
76680,24,3195,1,46013.9,0.0,0,1,1,0
76680,24,3195,1,73199.9,1036800.0,1,0,1,0
76680,24,3195,1,66029.9,518400.0,0,1,1,0
76680,24,3195,1,62429.9,172800.0,0,1,1,0
76680,24,3195,1,57329.9,86400.0,0,1,1,0
76680,24,3195,1,55829.9,259200.0,0,1,1,0
76680,24,3195,1,44129.9,518400.0,0,1,1,0
76680,24,3195,1,48029.9,0.0,0,1,1,0
76680,24,3195,1,44555.1,1641600.0,1,0,1,0
76680,24,3195,1,44370.7,0.0,1,0,1,0
76680,24,3195,1,44540.5,432000.0,0,1,1,0
76680,24,3195,1,36940.5,345600.0,0,1,1,0
76680,24,3195,1,34340.5,345600.0,0,1,1,0
76680,24,3195,1,28857.5,0.0,0,1,1,0
76680,24,3195,1,67226.5,1036800.0,1,0,1,0
76680,24,3195,1,60056.5,518400.0,0,1,1,0
76680,24,3195,1,60464.8,1382400.0,1,0,1,0
76680,24,3195,1,60259.0,0.0,1,0,1,0
76680,24,3195,1,60450.2,1209600.0,0,1,1,0
76680,24,3195,1,41674.2,172800.0,0,1,1,0
76680,24,3195,1,32074.2,259200.0,0,1,1,0
76680,24,3195,1,32674.2,518400.0,1,0,1,0
76680,24,3195,1,27191.2,259200.0,0,1,1,0
230220,36,6395,0,900.0,0.0,1,0,0,1
230220,36,6395,0,48853.0,604800.0,1,0,0,1
230220,36,6395,0,72710.0,518400.0,1,0,0,1
230220,36,6395,0,72994.0,864000.0,1,0,0,1
230220,36,6395,0,72856.9,0.0,1,0,0,1
230220,36,6395,0,50994.0,0.0,0,1,0,1
230220,36,6395,0,98577.0,864000.0,1,0,0,1
230220,36,6395,0,69414.0,518400.0,0,1,0,1
230220,36,6395,0,108414.0,259200.0,1,0,0,1
230220,36,6395,0,71001.0,777600.0,0,1,0,1
230220,36,6395,0,130801.0,777600.0,1,0,0,1
230220,36,6395,0,102025.0,0.0,1,0,0,1
230220,36,6395,0,71612.0,691200.0,1,0,0,1
230220,36,6395,0,71597.4,691200.0,0,1,0,1
230220,36,6395,0,71356.9,0.0,1,0,0,1
230220,36,6395,0,64397.4,172800.0,0,1,0,1
230220,36,6395,0,63842.4,259200.0,0,1,0,1
230220,36,6395,0,40969.4,172800.0,0,1,0,1
230220,36,6395,0,60369.4,0.0,0,1,0,1
230220,36,6395,0,69263.4,604800.0,1,0,0,1
230220,36,6395,0,28619.4,345600.0,0,1,0,1
230220,36,6395,0,51631.4,950400.0,1,0,0,1
230220,36,6395,0,40642.4,777600.0,0,1,0,1
230220,36,6395,0,34642.4,259200.0,0,1,0,1
230220,36,6395,0,34789.5,1123200.0,1,0,0,1
230220,36,6395,0,34960.3,691200.0,0,1,0,1
230220,36,6395,0,34974.9,0.0,1,0,0,1
230220,36,6395,0,34405.3,432000.0,0,1,0,1
230220,36,6395,0,30805.3,86400.0,0,1,0,1
230220,36,6395,0,21911.3,86400.0,0,1,0,1
230220,36,6395,0,16811.3,1123200.0,0,1,0,1
230220,36,6395,0,16899.8,2678400.0,1,0,0,1
230220,36,6395,0,16975.8,950400.0,0,1,0,1
230220,36,6395,0,16990.4,0.0,1,0,0,1
230220,36,6395,0,23075.8,432000.0,1,0,0,1
230220,36,6395,0,22520.8,432000.0,0,1,0,1
230220,36,6395,0,13626.8,172800.0,0,1,0,1
230220,36,6395,0,6726.8,777600.0,0,1,0,1
230220,36,6395,0,6806.9,1987200.0,1,0,0,1
230220,36,6395,0,6792.3,1036800.0,0,1,0,1
230220,36,6395,0,6772.1,0.0,1,0,0,1
230220,36,6395,0,6237.3,432000.0,0,1,0,1
230220,36,6395,0,-2656.7,172800.0,0,1,0,1
230220,36,6395,0,-2719.7,2073600.0,0,1,0,1
230220,36,6395,0,-2666.4,0.0,0,1,0,1
230220,36,6395,0,-2693.6,0.0,0,1,0,1
230220,36,6395,0,-2651.8,2678400.0,1,0,0,1
230220,36,6395,0,13580.3,518400.0,1,0,0,1
230220,36,6395,0,4686.3,604800.0,0,1,0,1
230220,36,6395,0,4712.8,2073600.0,1,0,0,1
230220,36,6395,0,4698.2,1987200.0,0,1,0,1
230220,36,6395,0,4699.6,0.0,1,0,0,1
230220,36,6395,0,4691.5,0.0,0,1,0,1
230220,36,6395,0,4136.5,432000.0,0,1,0,1
230220,36,6395,0,16536.5,518400.0,1,0,0,1
230220,36,6395,0,7642.5,172800.0,0,1,0,1
230220,36,6395,0,15331.5,1555200.0,1,0,0,1
230220,36,6395,0,15367.8,604800.0,1,0,0,1
230220,36,6395,0,15389.6,2073600.0,0,1,0,1
230220,36,6395,0,15404.2,0.0,1,0,0,1
230220,36,6395,0,20889.6,432000.0,1,0,0,1
230220,36,6395,0,20334.6,432000.0,0,1,0,1
230220,36,6395,0,11440.6,172800.0,0,1,0,1
230220,36,6395,0,6340.6,691200.0,0,1,0,1
230220,36,6395,0,6415.8,2160000.0,1,0,0,1
230220,36,6395,0,6401.2,1296000.0,0,1,0,1
230220,36,6395,0,6378.6,0.0,1,0,0,1
230220,36,6395,0,15401.2,432000.0,1,0,0,1
230220,36,6395,0,14846.2,432000.0,0,1,0,1
230220,36,6395,0,5952.2,172800.0,0,1,0,1
230220,36,6395,0,5996.7,2246400.0,1,0,0,1
230220,36,6395,0,5982.1,2073600.0,0,1,0,1
230220,36,6395,0,5976.3,0.0,1,0,0,1
230220,36,6395,0,17082.1,345600.0,1,0,0,1
230220,36,6395,0,16527.1,432000.0,0,1,0,1
230220,36,6395,0,7633.1,172800.0,0,1,0,1
230220,36,6395,0,7659.3,2332800.0,1,0,0,1
230220,36,6395,0,7674.5,2073600.0,0,1,0,1
230220,36,6395,0,7689.1,0.0,1,0,0,1
230220,36,6395,0,15774.5,259200.0,1,0,0,1
230220,36,6395,0,15219.5,432000.0,0,1,0,1
230220,36,6395,0,6325.5,172800.0,0,1,0,1
47304,24,1971,1,400.0,0.0,1,0,0,1
47304,24,1971,1,17218.0,345600.0,1,0,0,1
47304,24,1971,1,17296.9,1382400.0,1,0,0,1
47304,24,1971,1,17258.7,0.0,1,0,0,1
47304,24,1971,1,49417.9,259200.0,1,0,0,1
47304,24,1971,1,36217.9,0.0,0,1,0,1
47304,24,1971,1,59294.9,1900800.0,1,0,0,1
47304,24,1971,1,59415.6,518400.0,1,0,0,1
47304,24,1971,1,59565.2,0.0,1,0,0,1
47304,24,1971,1,72203.2,518400.0,1,0,0,1
47304,24,1971,1,46703.2,2592000.0,0,1,0,1
47304,24,1971,1,92980.2,1987200.0,1,0,0,1
47304,24,1971,1,128785.2,86400.0,1,0,0,1
47304,24,1971,1,85585.2,1814400.0,0,1,0,1
47304,24,1971,1,85751.6,86400.0,1,0,0,1
47304,24,1971,1,85961.2,86400.0,0,1,0,1
47304,24,1971,1,85975.9,0.0,1,0,0,1
47304,24,1971,1,67755.2,86400.0,0,1,0,1
47304,24,1971,1,55551.2,86400.0,0,1,0,1
47304,24,1971,1,62588.2,518400.0,1,0,0,1
47304,24,1971,1,42588.2,518400.0,0,1,0,1
47304,24,1971,1,40488.2,172800.0,0,1,0,1
47304,24,1971,1,32337.2,259200.0,0,1,0,1
47304,24,1971,1,18918.2,518400.0,0,1,0,1
47304,24,1971,1,19069.2,1900800.0,1,0,0,1
47304,24,1971,1,19205.5,777600.0,0,1,0,1
47304,24,1971,1,19220.1,0.0,1,0,0,1
47304,24,1971,1,17305.5,432000.0,0,1,0,1
47304,24,1971,1,19105.5,864000.0,1,0,0,1
47304,24,1971,1,10954.5,691200.0,0,1,0,1
47304,24,1971,1,44899.5,604800.0,1,0,0,1
47304,24,1971,1,66646.5,172800.0,1,0,0,1
47304,24,1971,1,54853.5,604800.0,0,1,0,1
47304,24,1971,1,55142.3,1036800.0,1,0,0,1
47304,24,1971,1,55127.7,950400.0,0,1,0,1
47304,24,1971,1,54997.9,0.0,1,0,0,1
47304,24,1971,1,52827.7,172800.0,0,1,0,1
47304,24,1971,1,39227.7,604800.0,0,1,0,1
47304,24,1971,1,85240.7,1036800.0,1,0,0,1
47304,24,1971,1,77089.7,345600.0,0,1,0,1
47304,24,1971,1,91336.7,691200.0,1,0,0,1
47304,24,1971,1,137386.7,345600.0,1,0,0,1
47304,24,1971,1,110086.7,950400.0,0,1,0,1
47304,24,1971,1,110423.1,518400.0,1,0,0,1
47304,24,1971,1,67922.2,518400.0,0,1,0,1
47304,24,1971,1,67936.8,0.0,0,1,0,1
47304,24,1971,1,110736.8,0.0,1,0,0,1
47304,24,1971,1,46522.2,777600.0,0,1,0,1
47304,24,1971,1,79774.2,1036800.0,1,0,0,1
47304,24,1971,1,71623.2,345600.0,0,1,0,1
47304,24,1971,1,95858.2,345600.0,1,0,0,1
47304,24,1971,1,94058.2,432000.0,0,1,0,1
47304,24,1971,1,91958.2,0.0,0,1,0,1
47304,24,1971,1,101495.2,259200.0,1,0,0,1
47304,24,1971,1,41695.2,86400.0,0,1,0,1
47304,24,1971,1,22826.2,950400.0,0,1,0,1
47304,24,1971,1,23307.5,1036800.0,1,0,0,1
47304,24,1971,1,23292.9,86400.0,0,1,0,1
47304,24,1971,1,23068.4,0.0,1,0,0,1
47304,24,1971,1,46602.9,345600.0,1,0,0,1
47304,24,1971,1,36902.9,691200.0,0,1,0,1
47304,24,1971,1,33902.9,172800.0,0,1,0,1
47304,24,1971,1,25751.9,259200.0,0,1,0,1
47304,24,1971,1,23751.9,604800.0,0,1,0,1
47304,24,1971,1,37946.9,1728000.0,1,0,0,1
47304,24,1971,1,83022.9,432000.0,1,0,0,1
47304,24,1971,1,83250.1,86400.0,1,0,0,1
47304,24,1971,1,83235.5,864000.0,0,1,0,1
47304,24,1971,1,83153.0,0.0,1,0,0,1
47304,24,1971,1,54235.5,691200.0,0,1,0,1
47304,24,1971,1,87366.5,777600.0,1,0,0,1
47304,24,1971,1,79215.5,432000.0,0,1,0,1
47304,24,1971,1,76915.5,432000.0,0,1,0,1
47304,24,1971,1,93633.5,1555200.0,1,0,0,1
47304,24,1971,1,94214.2,345600.0,1,0,0,1
47304,24,1971,1,94199.6,1123200.0,0,1,0,1
47304,24,1971,1,93974.2,0.0,1,0,0,1
47304,24,1971,1,92699.6,345600.0,0,1,0,1
47304,24,1971,1,56699.6,259200.0,0,1,0,1
47304,24,1971,1,103050.6,1036800.0,1,0,0,1
47304,24,1971,1,94899.6,518400.0,0,1,0,1
47304,24,1971,1,108689.6,172800.0,0,1,0,1
47304,24,1971,1,129289.6,259200.0,1,0,0,1
47304,24,1971,1,100923.6,1296000.0,0,1,0,1
47304,24,1971,1,101654.5,1382400.0,1,0,0,1
47304,24,1971,1,110854.5,86400.0,0,1,0,1
47304,24,1971,1,89325.5,0.0,0,1,0,1
47304,24,1971,1,123571.5,0.0,1,0,0,1
47304,24,1971,1,29410.9,0.0,0,1,0,1
47304,24,1971,1,89310.9,0.0,0,1,0,1
47304,24,1971,1,101307.5,0.0,1,0,0,1
47304,24,1971,1,28010.9,518400.0,0,1,0,1
47304,24,1971,1,18059.9,604800.0,0,1,0,1
47304,24,1971,1,26210.9,0.0,0,1,0,1
47304,24,1971,1,28402.9,1900800.0,1,0,0,1
47304,24,1971,1,62569.9,86400.0,1,0,0,1
47304,24,1971,1,57169.9,1296000.0,0,1,0,1
47304,24,1971,1,57397.1,604800.0,1,0,0,1
47304,24,1971,1,57382.5,172800.0,0,1,0,1
47304,24,1971,1,57305.4,0.0,1,0,0,1
47304,24,1971,1,93401.5,259200.0,1,0,0,1
47304,24,1971,1,91901.5,345600.0,0,1,0,1
47304,24,1971,1,58901.5,172800.0,0,1,0,1
47304,24,1971,1,50750.5,604800.0,0,1,0,1
47304,24,1971,1,75130.5,1641600.0,1,0,0,1
47304,24,1971,1,70330.5,1468800.0,0,1,0,1
47304,24,1971,1,70578.4,777600.0,1,0,0,1
